1568	1.5.99.9	Transferred entry: 1.5.98.1
1569	1.5.99.10	Transferred entry: 1.5.8.1
1570	1.5.99.11	Transferred entry: 1.5.98.2
1571	1.5.99.12	cytokinin dehydrogenase
1572	1.5.99.13	D-proline dehydrogenase
1573	1.5.99.14	6-hydroxypseudooxynicotine dehydrogenase
1574	1.5.99.15	dihydromethanopterin reductase (acceptor)
1575	1.6.1.1	NAD(P)(+) transhydrogenase (Si-specific)
1576	1.6.1.2	NAD(P)(+) transhydrogenase (Re/Si-specific)
1577	1.6.1.3	NAD(P)(+) transhydrogenase
1578	1.6.1.4	NAD(P)(+) transhydrogenase (ferredoxin)
1579	1.6.1.5	Transferred entry: 7.1.1.1
1580	1.6.2.1	Transferred entry: 1.6.99.3
1581	1.6.2.2	cytochrome-b5 reductase
1582	1.6.2.3	Deleted entry
1583	1.6.2.4	NADPH--hemoprotein reductase
1584	1.6.2.5	NADPH--cytochrome-c2 reductase
1585	1.6.2.6	leghemoglobin reductase
1586	1.6.3.1	NAD(P)H oxidase (H2O2-forming)
1587	1.6.3.2	NAD(P)H oxidase (H2O-forming)
1588	1.6.3.3	NADH oxidase (H2O2-forming)
1589	1.6.3.4	NADH oxidase (H2O-forming)
1590	1.6.3.5	renalase
1591	1.6.4.1	Transferred entry: 1.8.1.6
1592	1.6.4.2	Transferred entry: 1.8.1.7
1593	1.6.4.3	Transferred entry: 1.8.1.4
1594	1.6.4.4	Transferred entry: 1.8.1.8
1595	1.6.4.5	Transferred entry: 1.8.1.9
1596	1.6.4.6	Transferred entry: 1.8.1.10
1597	1.6.4.7	Transferred entry: 1.8.1.11
1598	1.6.4.8	Transferred entry: 1.8.1.12
1599	1.6.4.9	Transferred entry: 1.8.1.13
1600	1.6.4.10	Transferred entry: 1.8.1.14
1601	1.6.5.1	Deleted entry
1602	1.6.5.2	NAD(P)H dehydrogenase (quinone)
1603	1.6.5.3	Transferred entry: 7.1.1.2
1604	1.6.5.4	monodehydroascorbate reductase (NADH)
1605	1.6.5.5	NADPH:quinone reductase
1606	1.6.5.6	p-benzoquinone reductase (NADPH)
1607	1.6.5.7	2-hydroxy-1,4-benzoquinone reductase
1608	1.6.5.8	Transferred entry: 7.2.1.1
1609	1.6.5.9	NADH:ubiquinone reductase (non-electrogenic)
1610	1.6.5.10	NADPH dehydrogenase (quinone)
1611	1.6.5.11	Transferred entry: 1.6.5.9
1612	1.6.5.12	demethylphylloquinone reductase
1613	1.6.6.1	Transferred entry: 1.7.1.1
1614	1.6.6.2	Transferred entry: 1.7.1.2
1615	1.6.6.3	Transferred entry: 1.7.1.3
1616	1.6.6.4	Transferred entry: 1.7.1.4
1617	1.6.6.5	Transferred entry: 1.7.2.1
1618	1.6.6.6	Transferred entry: 1.7.1.5
1619	1.6.6.7	Transferred entry: 1.7.1.6
1620	1.6.6.8	Transferred entry: 1.7.1.7
1621	1.6.6.9	Deleted entry
1622	1.6.6.10	Transferred entry: 1.7.1.9
1623	1.6.6.11	Transferred entry: 1.7.1.10
1624	1.6.6.12	Transferred entry: 1.7.1.11
1625	1.6.6.13	Transferred entry: 1.7.1.12
1626	1.6.7.1	Transferred entry: 1.18.1.2
1627	1.6.7.2	Transferred entry: 1.18.1.1
1628	1.6.8.1	Transferred entry: 1.5.1.38, 1.5.1.39 and 1.5.1.41
1629	1.6.8.2	Transferred entry: 1.5.1.30
1630	1.6.99.1	NADPH dehydrogenase
1631	1.6.99.2	Transferred entry: 1.6.5.2
1632	1.6.99.3	Deleted entry
1633	1.6.99.4	Transferred entry: 1.18.1.2
1634	1.6.99.5	Transferred entry: 1.6.5.11
1635	1.6.99.6	Transferred entry: 1.6.5.10
1636	1.6.99.7	Transferred entry: 1.5.1.34
1637	1.6.99.8	Transferred entry: 1.16.1.3
1638	1.6.99.9	Transferred entry: 1.16.1.4
1639	1.6.99.10	Transferred entry: 1.5.1.34
1640	1.6.99.11	Transferred entry: 1.16.1.5
1641	1.6.99.12	Transferred entry: 1.16.1.6
1642	1.6.99.13	Transferred entry: 1.16.1.7
1643	1.6.99.n1	Transferred entry: 1.5.1.40
1644	1.7.1.1	nitrate reductase (NADH)
1645	1.7.1.2	nitrate reductase [NAD(P)H]
1646	1.7.1.3	nitrate reductase (NADPH)
1647	1.7.1.4	nitrite reductase [NAD(P)H]
1648	1.7.1.5	hyponitrite reductase
1649	1.7.1.6	azobenzene reductase
1650	1.7.1.7	GMP reductase
1651	1.7.1.8	Deleted entry
1652	1.7.1.9	nitroquinoline-N-oxide reductase
1653	1.7.1.10	hydroxylamine reductase (NADH)
1654	1.7.1.11	4-(dimethylamino)phenylazoxybenzene reductase
1655	1.7.1.12	N-hydroxy-2-acetamidofluorene reductase
1656	1.7.1.13	preQ1 synthase
1657	1.7.1.14	nitric oxide reductase [NAD(P)(+), nitrous oxide-forming]
1658	1.7.1.15	nitrite reductase (NADH)
1659	1.7.1.16	nitrobenzene nitroreductase
1660	1.7.1.17	FMN-dependent NADH-azoreductase
1661	1.7.2.1	nitrite reductase (NO-forming)
1662	1.7.2.2	nitrite reductase (cytochrome; ammonia-forming)
1663	1.7.2.3	trimethylamine-N-oxide reductase
1664	1.7.2.4	nitrous-oxide reductase
1665	1.7.2.5	nitric-oxide reductase (cytochrome c)
1666	1.7.2.6	hydroxylamine dehydrogenase
1667	1.7.2.7	hydrazine synthase
1668	1.7.2.8	hydrazine dehydrogenase
1669	1.7.2.9	hydroxylamine oxidase
1670	1.7.3.1	nitroalkane oxidase
1671	1.7.3.2	acetylindoxyl oxidase
1672	1.7.3.3	factor independent urate hydroxylase
1673	1.7.3.4	Transferred entry: 1.7.2.6 and 1.7.3.6
1674	1.7.3.5	3-aci-nitropropanoate oxidase
1675	1.7.3.6	hydroxylamine oxidase (cytochrome)
1676	1.7.5.1	nitrate reductase (quinone)
1677	1.7.5.2	nitric oxide reductase (menaquinol)
1678	1.7.6.1	nitrite dismutase
1679	1.7.7.1	ferredoxin--nitrite reductase
1680	1.7.7.2	ferredoxin--nitrate reductase
1681	1.7.99.1	hydroxylamine reductase
1682	1.7.99.2	Deleted entry
1683	1.7.99.3	Transferred entry: 1.7.2.1
1684	1.7.99.4	Transferred entry: 1.7.1.1, 1.7.1.2, 1.7.1.3, 1.7.5.1, 1.7.7.2 an1.9.6.1
1685	1.7.99.5	Transferred entry: 1.5.1.20
1686	1.7.99.6	Transferred entry: 1.7.2.4
1687	1.7.99.7	Transferred entry: 1.7.2.5
1688	1.7.99.8	Transferred entry: 1.7.2.8
1689	1.8.1.1	Deleted entry
1690	1.8.1.2	assimilatory sulfite reductase (NADPH)
1691	1.8.1.3	Deleted entry
1692	1.8.1.4	dihydrolipoyl dehydrogenase
1693	1.8.1.5	2-oxopropyl-CoM reductase (carboxylating)
1694	1.8.1.6	cystine reductase
1695	1.8.1.7	glutathione-disulfide reductase
1696	1.8.1.8	protein-disulfide reductase
1697	1.8.1.9	thioredoxin-disulfide reductase
1698	1.8.1.10	CoA-glutathione reductase
1699	1.8.1.11	asparagusate reductase
1700	1.8.1.12	trypanothione-disulfide reductase
1701	1.8.1.13	bis-gamma-glutamylcystine reductase
1702	1.8.1.14	CoA-disulfide reductase
1703	1.8.1.15	mycothione reductase
1704	1.8.1.16	glutathione amide reductase
1705	1.8.1.17	dimethylsulfone reductase
1706	1.8.1.18	NAD(P)H sulfur oxidoreductase (CoA-dependent)
1707	1.8.1.19	sulfide dehydrogenase
1708	1.8.1.20	4,4'-dithiodibutanoate disulfide reductase
1709	1.8.1.21	dissimilatory dimethyldisulfide reductase
1710	1.8.2.1	sulfite dehydrogenase (cytochrome)
1711	1.8.2.2	thiosulfate dehydrogenase
1712	1.8.2.3	sulfide-cytochrome-c reductase (flavocytochrome c)
1713	1.8.2.4	dimethyl sulfide:cytochrome c2 reductase
1714	1.8.2.5	thiosulfate reductase (cytochrome)
1715	1.8.2.6	S-disulfanyl-L-cysteine oxidoreductase
1716	1.8.2.7	thiocyanate desulfurase
1717	1.8.3.1	sulfite oxidase
1718	1.8.3.2	thiol oxidase
1719	1.8.3.3	glutathione oxidase
1720	1.8.3.4	methanethiol oxidase
1721	1.8.3.5	prenylcysteine oxidase
1722	1.8.3.6	farnesylcysteine lyase
1723	1.8.3.7	formylglycine-generating enzyme
1724	1.8.4.1	glutathione--homocystine transhydrogenase
1725	1.8.4.2	protein-disulfide reductase (glutathione)
1726	1.8.4.3	glutathione--CoA-glutathione transhydrogenase
1727	1.8.4.4	glutathione--cystine transhydrogenase
1728	1.8.4.5	Transferred entry: 1.8.4.13 and 1.8.4.14
1729	1.8.4.6	Transferred entry: 1.8.4.11
1730	1.8.4.7	enzyme-thiol transhydrogenase (glutathione-disulfide)
1731	1.8.4.8	phosphoadenylyl-sulfate reductase (thioredoxin)
1732	1.8.4.9	adenylyl-sulfate reductase (glutathione)
1733	1.8.4.10	adenylyl-sulfate reductase (thioredoxin)
1734	1.8.4.11	peptide-methionine (S)-S-oxide reductase
1735	1.8.4.12	peptide-methionine (R)-S-oxide reductase
1736	1.8.4.13	L-methionine (S)-S-oxide reductase
1737	1.8.4.14	L-methionine (R)-S-oxide reductase
1738	1.8.4.15	protein dithiol oxidoreductase (disulfide-forming)
1739	1.8.4.16	thioredoxin:protein disulfide reductase
1740	1.8.5.1	glutathione dehydrogenase (ascorbate)
1741	1.8.5.2	thiosulfate dehydrogenase (quinone)
1742	1.8.5.3	respiratory dimethylsulfoxide reductase
1743	1.8.5.4	bacterial sulfide:quinone reductase
1744	1.8.5.5	thiosulfate reductase (quinone)
1745	1.8.5.6	sulfite dehydrogenase (quinone)
1746	1.8.5.7	glutathionyl-hydroquinone reductase
1747	1.8.5.8	eukaryotic sulfide quinone oxidoreductase
1748	1.8.5.9	protein dithiol:quinone oxidoreductase DsbB
1749	1.8.6.1	Transferred entry: 2.5.1.18
1750	1.8.7.1	assimilatory sulfite reductase (ferredoxin)
1751	1.8.7.2	ferredoxin:thioredoxin reductase
1752	1.8.7.3	ferredoxin:CoB-CoM heterodisulfide reductase
1753	1.8.98.1	dihydromethanophenazine:CoB--CoM heterodisulfide reductase
1754	1.8.98.2	sulfiredoxin
1755	1.8.98.3	sulfite reductase (coenzyme F420)
1756	1.8.98.4	coenzyme F420:CoB-CoM heterodisulfide,ferredoxin reductase
1757	1.8.98.5	H2:CoB-CoM heterodisulfide,ferredoxin reductase
1758	1.8.98.6	formate:CoB-CoM heterodisulfide,ferredoxin reductase
1759	1.8.98.7	cysteine-type anaerobic sulfatase-maturating enzyme
1760	1.8.99.1	Deleted entry
1761	1.8.99.2	adenylyl-sulfate reductase
1762	1.8.99.3	Transferred entry: 1.8.99.5
1763	1.8.99.4	Transferred entry: 1.8.4.8
1764	1.8.99.5	dissimilatory sulfite reductase
1765	1.9.3.1	Transferred entry: 7.1.1.9
1766	1.9.3.2	Transferred entry: 1.7.2.1
1767	1.9.6.1	nitrate reductase (cytochrome)
1768	1.9.98.1	iron--cytochrome-c reductase
1769	1.9.99.1	Transferred entry: 1.9.98.1
1770	1.10.1.1	trans-acenaphthene-1,2-diol dehydrogenase
1771	1.10.2.1	Deleted entry
1772	1.10.2.2	Transferred entry: 7.1.1.8
1773	1.10.3.1	catechol oxidase
1774	1.10.3.2	laccase
1775	1.10.3.3	L-ascorbate oxidase
1776	1.10.3.4	o-aminophenol oxidase
1777	1.10.3.5	3-hydroxyanthranilate oxidase
1778	1.10.3.6	rifamycin-B oxidase
1779	1.10.3.7	Transferred entry: 1.21.3.4
1780	1.10.3.8	Transferred entry: 1.21.3.5
1781	1.10.3.9	photosystem II
1782	1.10.3.10	Transferred entry: 7.1.1.3
1783	1.10.3.11	ubiquinol oxidase (non-electrogenic)
1784	1.10.3.12	Transferred entry: 7.1.1.5
1785	1.10.3.13	Transferred entry: 7.1.1.4
1786	1.10.3.14	Transferred entry: 7.1.1.7
1787	1.10.3.15	grixazone synthase
1788	1.10.3.16	dihydrophenazinedicarboxylate synthase
1789	1.10.3.17	superoxide oxidase
1790	1.10.5.1	ribosyldihydronicotinamide dehydrogenase (quinone)
1791	1.10.9.1	Transferred entry: 7.1.1.6
1792	1.10.99.1	Transferred entry: 7.1.1.6
1793	1.10.99.2	Transferred entry: 1.10.5.1
1794	1.10.99.3	Transferred entry: 1.23.5.1
1795	1.11.1.1	NADH peroxidase
1796	1.11.1.2	NADPH peroxidase
1797	1.11.1.3	fatty-acid peroxidase
1798	1.11.1.4	Transferred entry: 1.13.11.11
1799	1.11.1.5	cytochrome-c peroxidase
1800	1.11.1.6	catalase
1801	1.11.1.7	peroxidase
1802	1.11.1.8	iodide peroxidase
1803	1.11.1.9	glutathione peroxidase
1804	1.11.1.10	chloride peroxidase
1805	1.11.1.11	L-ascorbate peroxidase
1806	1.11.1.12	phospholipid-hydroperoxide glutathione peroxidase
1807	1.11.1.13	manganese peroxidase
1808	1.11.1.14	lignin peroxidase
1809	1.11.1.15	Transferred entry: 1.11.1.24, 1.11.1.25, 1.11.1.26, 1.11.1.27, 1.11.1.2and 1.11.1.29
1810	1.11.1.16	versatile peroxidase
1811	1.11.1.17	glutathione amide-dependent peroxidase
1812	1.11.1.18	bromide peroxidase
1813	1.11.1.19	dye decolorizing peroxidase
1814	1.11.1.20	prostamide/prostaglandin F2alpha synthase
1815	1.11.1.21	catalase peroxidase
1816	1.11.1.22	hydroperoxy fatty acid reductase
1817	1.11.1.23	(S)-2-hydroxypropylphosphonic acid epoxidase
1818	1.11.1.24	thioredoxin-dependent peroxiredoxin
1819	1.11.1.25	glutaredoxin-dependent peroxiredoxin
1820	1.11.1.26	NADH-dependent peroxiredoxin
1821	1.11.1.27	glutathione-dependent peroxiredoxin
1822	1.11.1.28	lipoyl-dependent peroxiredoxin
1823	1.11.1.29	mycoredoxin-dependent peroxiredoxin
1824	1.11.2.1	unspecific peroxygenase
1825	1.11.2.2	myeloperoxidase
1826	1.11.2.3	plant seed peroxygenase
1827	1.11.2.4	fatty-acid peroxygenase
1828	1.11.2.5	3-methyl-L-tyrosine peroxygenase
1829	1.11.2.6	L-tyrosine peroxygenase
1830	1.12.1.1	Transferred entry: 1.12.7.2
1831	1.12.1.2	hydrogen dehydrogenase
1832	1.12.1.3	hydrogen dehydrogenase (NADP(+))
1833	1.12.1.4	hydrogenase (NAD(+), ferredoxin)
1834	1.12.1.5	hydrogen dehydrogenase [NAD(P)(+)]
1835	1.12.2.1	cytochrome-c3 hydrogenase
1836	1.12.5.1	hydrogen:quinone oxidoreductase
1837	1.12.7.1	Transferred entry: 1.12.7.2
1838	1.12.7.2	ferredoxin hydrogenase
1839	1.12.98.1	coenzyme F420 hydrogenase
1840	1.12.98.2	5,10-methenyltetrahydromethanopterin hydrogenase
1841	1.12.98.3	Methanosarcina-phenazine hydrogenase
1842	1.12.98.4	sulfhydrogenase
1843	1.12.99.1	Transferred entry: 1.12.98.1
1844	1.12.99.2	Deleted entry
1845	1.12.99.3	Transferred entry: 1.12.5.1
1846	1.12.99.4	Transferred entry: 1.12.98.2
1847	1.12.99.5	Transferred entry: 1.13.11.47
1848	1.12.99.6	hydrogenase (acceptor)
1849	1.13.1.1	Transferred entry: 1.13.11.1
1850	1.13.1.2	Transferred entry: 1.13.11.2
1851	1.13.1.3	Transferred entry: 1.13.11.3
1852	1.13.1.4	Transferred entry: 1.13.11.4
1853	1.13.1.5	Transferred entry: 1.13.11.5
1854	1.13.1.6	Transferred entry: 1.13.11.6
1855	1.13.1.7	Deleted entry
1856	1.13.1.8	Transferred entry: 1.13.11.8
1857	1.13.1.9	Transferred entry: 1.13.11.9
1858	1.13.1.10	Transferred entry: 1.13.11.10
1859	1.13.1.11	Transferred entry: 1.13.99.1
1860	1.13.1.12	Transferred entry: 1.13.11.11
1861	1.13.1.13	Transferred entry: 1.13.11.12
1862	1.13.11.1	catechol 1,2-dioxygenase
1863	1.13.11.2	catechol 2,3-dioxygenase
1864	1.13.11.3	protocatechuate 3,4-dioxygenase
1865	1.13.11.4	gentisate 1,2-dioxygenase
1866	1.13.11.5	homogentisate 1,2-dioxygenase
1867	1.13.11.6	3-hydroxyanthranilate 3,4-dioxygenase
1868	1.13.11.7	Deleted entry
1869	1.13.11.8	protocatechuate 4,5-dioxygenase
1870	1.13.11.9	2,5-dihydroxypyridine 5,6-dioxygenase
1871	1.13.11.10	7,8-dihydroxykynurenate 8,8a-dioxygenase
1872	1.13.11.11	tryptophan 2,3-dioxygenase
1873	1.13.11.12	linoleate 13S-lipoxygenase
1874	1.13.11.13	Deleted entry
1875	1.13.11.14	2,3-dihydroxybenzoate 3,4-dioxygenase
1876	1.13.11.15	3,4-dihydroxyphenylacetate 2,3-dioxygenase
1877	1.13.11.16	3-carboxyethylcatechol 2,3-dioxygenase
1878	1.13.11.17	indole 2,3-dioxygenase
1879	1.13.11.18	persulfide dioxygenase
1880	1.13.11.19	cysteamine dioxygenase
1881	1.13.11.20	cysteine dioxygenase
1882	1.13.11.21	Transferred entry: 1.13.11.63
1883	1.13.11.22	caffeate 3,4-dioxygenase
1884	1.13.11.23	2,3-dihydroxyindole 2,3-dioxygenase
1885	1.13.11.24	quercetin 2,3-dioxygenase
1886	1.13.11.25	3,4-dihydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione 4,5dioxygenase
1887	1.13.11.26	peptide-tryptophan 2,3-dioxygenase
1888	1.13.11.27	4-hydroxyphenylpyruvate dioxygenase
1889	1.13.11.28	2,3-dihydroxybenzoate 2,3-dioxygenase
1890	1.13.11.29	stizolobate synthase
1891	1.13.11.30	stizolobinate synthase
1892	1.13.11.31	arachidonate 12-lipoxygenase
1893	1.13.11.32	Transferred entry: 1.13.12.16
1894	1.13.11.33	arachidonate 15-lipoxygenase
1895	1.13.11.34	arachidonate 5-lipoxygenase
1896	1.13.11.35	pyrogallol 1,2-oxygenase
1897	1.13.11.36	chloridazon-catechol dioxygenase
1898	1.13.11.37	hydroxyquinol 1,2-dioxygenase
1899	1.13.11.38	1-hydroxy-2-naphthoate 1,2-dioxygenase
1900	1.13.11.39	biphenyl-2,3-diol 1,2-dioxygenase
1901	1.13.11.40	arachidonate 8-lipoxygenase
1902	1.13.11.41	2,4'-dihydroxyacetophenone dioxygenase
1903	1.13.11.42	Deleted entry
1904	1.13.11.43	lignostilbene alphabeta-dioxygenase
1905	1.13.11.44	Transferred entry: 1.13.11.60 and 5.4.4.6
1906	1.13.11.45	linoleate 11-lipoxygenase
1907	1.13.11.46	4-hydroxymandelate synthase
1908	1.13.11.47	3-hydroxy-4-oxoquinoline 2,4-dioxygenase
1909	1.13.11.48	3-hydroxy-2-methylquinolin-4-one 2,4-dioxygenase
1910	1.13.11.49	chlorite O2-lyase
1911	1.13.11.50	acetylacetone-cleaving enzyme
1912	1.13.11.51	9-cis-epoxycarotenoid dioxygenase
1913	1.13.11.52	indoleamine 2,3-dioxygenase
1914	1.13.11.53	acireductone dioxygenase (Ni(2+)-requiring)
1915	1.13.11.54	acireductone dioxygenase (Fe(2+)-requiring)
1916	1.13.11.55	sulfur oxygenase/reductase
1917	1.13.11.56	1,2-dihydroxynaphthalene dioxygenase
1918	1.13.11.57	gallate dioxygenase
1919	1.13.11.58	linoleate 9S-lipoxygenase
1920	1.13.11.59	torulene dioxygenase
1921	1.13.11.60	linoleate 8R-lipoxygenase
1922	1.13.11.61	linolenate 9R-lipoxygenase
1923	1.13.11.62	linoleate 10R-lipoxygenase
1924	1.13.11.63	beta-carotene 15,15'-dioxygenase
1925	1.13.11.64	5-nitrosalicylate dioxygenase
1926	1.13.11.65	carotenoid isomerooxygenase
1927	1.13.11.66	hydroquinone 1,2-dioxygenase
1928	1.13.11.67	8'-apo-beta-carotenoid 14',13'-cleaving dioxygenase
1929	1.13.11.68	9-cis-beta-carotene 9',10'-cleaving dioxygenase
1930	1.13.11.69	carlactone synthase
1931	1.13.11.70	all-trans-10'-apo-beta-carotenal 13,14-cleaving dioxygenase
1932	1.13.11.71	carotenoid-9',10'-cleaving dioxygenase
1933	1.13.11.72	2-hydroxyethylphosphonate dioxygenase
1934	1.13.11.73	methylphosphonate synthase
1935	1.13.11.74	2-aminophenol 1,6-dioxygenase
1936	1.13.11.75	all-trans-8'-apo-beta-carotenal 15,15'-oxygenase
1937	1.13.11.76	2-amino-5-chlorophenol 1,6-dioxygenase
1938	1.13.11.77	oleate 10S-lipoxygenase
1939	1.13.11.78	2-amino-1-hydroxyethylphosphonate dioxygenase (glycine-forming)
1940	1.13.11.79	aerobic 5,6-dimethylbenzimidazole synthase
1941	1.13.11.80	(3,5-dihydroxyphenyl)acetyl-CoA 1,2-dioxygenase
1942	1.13.11.81	7,8-dihydroneopterin oxygenase
1943	1.13.11.82	8'-apo-carotenoid 13,14-cleaving dioxygenase
1944	1.13.11.83	4-hydroxy-3-prenylphenylpyruvate oxygenase
1945	1.13.11.84	crocetin dialdehyde synthase
1946	1.13.11.85	exo-cleaving rubber dioxygenase
1947	1.13.11.86	5-aminosalicylate 1,2-dioxygenase
1948	1.13.11.87	endo-cleaving rubber dioxygenase
1949	1.13.11.88	isoeugenol monooxygenase
1950	1.13.11.89	(hydroxymethyl)phosphonate dioxygenase
1951	1.13.11.90	[1-hydroxy-2-(trimethylamino)ethyl]phosphonate dioxygenase (glycinebetaine-forming)
1952	1.13.11.91	3-mercaptopropionate dioxygenase
1953	1.13.11.92	fatty acid alpha-dioxygenase
1954	1.13.11.93	2-oxoadipate dioxygenase/decarboxylase
1955	1.13.11.n1	Transferred entry: 1.13.11.74
1956	1.13.11.n2	Transferred entry: 1.13.11.63
1957	1.13.12.1	arginine 2-monooxygenase
1958	1.13.12.2	lysine 2-monooxygenase
1959	1.13.12.3	tryptophan 2-monooxygenase
1960	1.13.12.4	lactate 2-monooxygenase
1961	1.13.12.5	Renilla-type luciferase
1962	1.13.12.6	Cypridina-luciferin 2-monooxygenase
1963	1.13.12.7	firefly luciferase
1964	1.13.12.8	Watasenia-luciferin 2-monooxygenase
1965	1.13.12.9	phenylalanine 2-monooxygenase
1966	1.13.12.10	Deleted entry
1967	1.13.12.11	Transferred entry: 1.14.13.8
1968	1.13.12.12	Transferred entry: 1.13.11.67
1969	1.13.12.13	Oplophorus-luciferin 2-monooxygenase
1970	1.13.12.14	Transferred entry: 1.14.13.122
1971	1.13.12.15	3,4-dihydroxyphenylalanine oxidative deaminase
1972	1.13.12.16	nitronate monooxygenase
1973	1.13.12.17	dichloroarcyriaflavin A synthase
1974	1.13.12.18	dinoflagellate luciferase
1975	1.13.12.19	2-oxoglutarate dioxygenase (ethylene-forming)
1976	1.13.12.20	noranthrone monooxygenase
1977	1.13.12.21	tetracenomycin-F1 monooxygenase
1978	1.13.12.22	deoxynogalonate monooxygenase
1979	1.13.12.23	4-hydroxy-3-prenylbenzoate synthase
1980	1.13.12.24	calcium-regulated photoprotein
1981	1.13.99.1	inositol oxygenase
1982	1.13.99.2	Transferred entry: 1.14.12.10
1983	1.13.99.3	tryptophan 2'-dioxygenase
1984	1.13.99.4	Transferred entry: 1.14.12.9
1985	1.13.99.5	Transferred entry: 1.13.11.47
1986	1.14.1.1	Transferred entry: 1.14.14.1
1987	1.14.1.2	Transferred entry: 1.14.13.9
1988	1.14.1.3	Transferred entry: 1.14.14.17 and 5.4.99.7
1989	1.14.1.4	Transferred entry: 1.14.99.2
1990	1.14.1.5	Transferred entry: 1.14.13.5
1991	1.14.1.6	Transferred entry: 1.14.15.4
1992	1.14.1.7	Transferred entry: 1.14.14.19
1993	1.14.1.8	Transferred entry: 1.14.14.16
1994	1.14.1.9	Deleted entry
1995	1.14.1.10	Transferred entry: 1.14.99.11
1996	1.14.1.11	Deleted entry
1997	1.14.2.1	Transferred entry: 1.14.17.1
1998	1.14.2.2	Transferred entry: 1.13.11.27
1999	1.14.3.1	Transferred entry: 1.14.16.1
2000	1.14.11.1	gamma-butyrobetaine dioxygenase
2001	1.14.11.2	procollagen-proline 4-dioxygenase
2002	1.14.11.3	pyrimidine-deoxynucleoside 2'-dioxygenase
2003	1.14.11.4	procollagen-lysine 5-dioxygenase
2004	1.14.11.5	Transferred entry: 1.14.11.6
2005	1.14.11.6	thymine dioxygenase
2006	1.14.11.7	procollagen-proline 3-dioxygenase
2007	1.14.11.8	trimethyllysine dioxygenase
2008	1.14.11.9	flavanone 3-dioxygenase
2009	1.14.11.10	pyrimidine-deoxynucleoside 1'-dioxygenase
2010	1.14.11.11	hyoscyamine (6S)-dioxygenase
2011	1.14.11.12	gibberellin-44 dioxygenase
2012	1.14.11.13	gibberellin 2beta-dioxygenase
2013	1.14.11.14	Transferred entry: 1.14.20.13
2014	1.14.11.15	gibberellin 3beta-dioxygenase
2015	1.14.11.16	peptide-aspartate beta-dioxygenase
2016	1.14.11.17	taurine dioxygenase
2017	1.14.11.18	phytanoyl-CoA dioxygenase
2018	1.14.11.19	Transferred entry: 1.14.20.4
2019	1.14.11.20	deacetoxyvindoline 4-hydroxylase
2020	1.14.11.21	clavaminate synthase
2021	1.14.11.22	Transferred entry: 1.14.20.5
2022	1.14.11.23	Transferred entry: 1.14.20.6
2023	1.14.11.24	2'-deoxymugineic-acid 2'-dioxygenase
2024	1.14.11.25	mugineic-acid 3-dioxygenase
2025	1.14.11.26	deacetoxycephalosporin-C hydroxylase
2026	1.14.11.27	[histone H3]-dimethyl-L-lysine(36) demethylase
2027	1.14.11.28	proline 3-hydroxylase
2028	1.14.11.29	hypoxia-inducible factor-proline dioxygenase
2029	1.14.11.30	hypoxia-inducible factor-asparagine dioxygenase
2030	1.14.11.31	thebaine 6-O-demethylase
2031	1.14.11.32	codeine 3-O-demethylase
2032	1.14.11.33	DNA oxidative demethylase
2033	1.14.11.34	Transferred entry: 1.14.20.7
2034	1.14.11.35	1-deoxypentalenic acid 11beta-hydroxylase
2035	1.14.11.36	pentalenolactone F synthase
2036	1.14.11.37	kanamycin B dioxygenase
2037	1.14.11.38	verruculogen synthase
2038	1.14.11.39	L-asparagine oxygenase
2039	1.14.11.40	enduracididine beta-hydroxylase
2040	1.14.11.41	L-arginine hydroxylase
2041	1.14.11.42	tRNA(Phe) (7-(3-amino-3-carboxypropyl)wyosine(37)-C(2))-hydroxylase
2042	1.14.11.43	(S)-dichlorprop dioxygenase (2-oxoglutarate)
2043	1.14.11.44	(R)-dichlorprop dioxygenase (2-oxoglutarate)
2044	1.14.11.45	L-isoleucine 4-hydroxylase
2045	1.14.11.46	2-aminoethylphosphonate dioxygenase
2046	1.14.11.47	[50S ribosomal protein L16]-arginine 3-hydroxylase
2047	1.14.11.48	xanthine dioxygenase
2048	1.14.11.49	uridine-5'-phosphate dioxygenase
2049	1.14.11.50	Transferred entry: 1.14.20.8
2050	1.14.11.51	DNA N(6)-methyladenine demethylase
2051	1.14.11.52	validamycin A dioxygenase
2052	1.14.11.53	mRNA N(6)-methyladenine demethylase
2053	1.14.11.54	mRNA N(1)-methyladenine demethylase
2054	1.14.11.55	ectoine hydroxylase
2055	1.14.11.56	L-proline cis-4-hydroxylase
2056	1.14.11.57	L-proline trans-4-hydroxylase
2057	1.14.11.58	ornithine lipid ester-linked acyl 2-hydroxylase
2058	1.14.11.59	2,4-dihydroxy-1,4-benzoxazin-3-one-glucoside dioxygenase
2059	1.14.11.60	scopoletin 8-hydroxylase
2060	1.14.11.61	feruloyl-CoA 6-hydroxylase
2061	1.14.11.62	trans-4-coumaroyl-CoA 2'-hydroxylase
2062	1.14.11.63	peptidyl-lysine (3S)-dioxygenase
2063	1.14.11.64	glutarate dioxygenase
2064	1.14.11.65	[histone H3]-dimethyl-L-lysine(9) demethylase
2065	1.14.11.66	[histone H3]-trimethyl-L-lysine(9) demethylase
2066	1.14.11.67	[histone H3]-trimethyl-L-lysine(4) demethylase
